Date,Total,Category,State
2020-12-10,226096102.8,Beverages,Pennsylvania
2020-12-11,222609852.06666666,Beverages,Pennsylvania
2020-12-12,219123601.3333333,Beverages,Pennsylvania
2020-12-13,215637350.6,Beverages,Pennsylvania
2020-12-14,215743882.68571427,Beverages,Pennsylvania
2020-12-15,215850414.77142856,Beverages,Pennsylvania
2020-12-16,215956946.85714284,Beverages,Pennsylvania
2020-12-17,216063478.94285715,Beverages,Pennsylvania
2020-12-18,216170011.02857143,Beverages,Pennsylvania
2020-12-19,216276543.1142857,Beverages,Pennsylvania
2020-12-20,216383075.2,Beverages,Pennsylvania
2020-12-21,216088904.47142857,Beverages,Pennsylvania
2020-12-22,215794733.74285713,Beverages,Pennsylvania
2020-12-23,215500563.0142857,Beverages,Pennsylvania
2020-12-24,215206392.28571427,Beverages,Pennsylvania
2020-12-25,214912221.55714285,Beverages,Pennsylvania
2020-12-26,214618050.8285714,Beverages,Pennsylvania
2020-12-27,214323880.1,Beverages,Pennsylvania
2020-12-28,217624666.40833333,Beverages,Pennsylvania
2020-12-29,220925452.71666667,Beverages,Pennsylvania
2020-12-30,224226239.02499998,Beverages,Pennsylvania
2020-12-31,227527025.3333333,Beverages,Pennsylvania
2021-01-01,230827811.64166665,Beverages,Pennsylvania
2021-01-02,234128597.95,Beverages,Pennsylvania
2021-01-03,237429384.25833333,Beverages,Pennsylvania
2021-01-04,240730170.56666666,Beverages,Pennsylvania
2021-01-05,244030956.875,Beverages,Pennsylvania
2021-01-06,247331743.1833333,Beverages,Pennsylvania
2021-01-07,250632529.49166664,Beverages,Pennsylvania
2021-01-08,253933315.79999998,Beverages,Pennsylvania
2021-01-09,248982515.12222221,Beverages,Pennsylvania
2021-01-10,244031714.44444445,Beverages,Pennsylvania
2021-01-11,239080913.76666665,Beverages,Pennsylvania
2021-01-12,234130113.08888888,Beverages,Pennsylvania
2021-01-13,229179312.41111112,Beverages,Pennsylvania
2021-01-14,224228511.73333335,Beverages,Pennsylvania
2021-01-15,219277711.05555558,Beverages,Pennsylvania
2021-01-16,214326910.37777779,Beverages,Pennsylvania
2021-01-17,209376109.70000002,Beverages,Pennsylvania
2021-01-18,207702235.10000002,Beverages,Pennsylvania
2021-01-19,206028360.5,Beverages,Pennsylvania
2021-01-20,204354485.9,Beverages,Pennsylvania
2021-01-21,202680611.3,Beverages,Pennsylvania
2021-01-22,201006736.70000002,Beverages,Pennsylvania
2021-01-23,199332862.1,Beverages,Pennsylvania
2021-01-24,197658987.5,Beverages,Pennsylvania
2021-01-25,198564050.8,Beverages,Pennsylvania
2021-01-26,199469114.1,Beverages,Pennsylvania
2021-01-27,200374177.4,Beverages,Pennsylvania
2021-01-28,201279240.7,Beverages,Pennsylvania
2021-01-29,202184304.0,Beverages,Pennsylvania
2021-01-30,203089367.29999998,Beverages,Pennsylvania
2021-01-31,203994430.6,Beverages,Pennsylvania
2021-02-01,208858265.48,Beverages,Pennsylvania
2021-02-02,213722100.35999998,Beverages,Pennsylvania
2021-02-03,218585935.24,Beverages,Pennsylvania
2021-02-04,223449770.12,Beverages,Pennsylvania
2021-02-05,228313605.0,Beverages,Pennsylvania
2021-02-06,225644253.45555556,Beverages,Pennsylvania
2021-02-07,222974901.91111112,Beverages,Pennsylvania
2021-02-08,220305550.36666667,Beverages,Pennsylvania
2021-02-09,217636198.82222223,Beverages,Pennsylvania
2021-02-10,214966847.27777776,Beverages,Pennsylvania
2021-02-11,212297495.73333332,Beverages,Pennsylvania
2021-02-12,209628144.18888888,Beverages,Pennsylvania
2021-02-13,206958792.64444444,Beverages,Pennsylvania
2021-02-14,204289441.1,Beverages,Pennsylvania
2021-02-15,203725642.5142857,Beverages,Pennsylvania
2021-02-16,203161843.92857143,Beverages,Pennsylvania
2021-02-17,202598045.34285715,Beverages,Pennsylvania
2021-02-18,202034246.75714284,Beverages,Pennsylvania
2021-02-19,201470448.17142856,Beverages,Pennsylvania
2021-02-20,200906649.58571428,Beverages,Pennsylvania
2021-02-21,200342851.0,Beverages,Pennsylvania
2021-02-22,201548667.64285713,Beverages,Pennsylvania
2021-02-23,202754484.2857143,Beverages,Pennsylvania
2021-02-24,203960300.92857143,Beverages,Pennsylvania
2021-02-25,205166117.57142857,Beverages,Pennsylvania
2021-02-26,206371934.2142857,Beverages,Pennsylvania
2021-02-27,207577750.85714287,Beverages,Pennsylvania
2021-02-28,208783567.5,Beverages,Pennsylvania
2021-03-01,203326021.2,Beverages,Pennsylvania
2021-03-02,218699483.6111111,Beverages,Pennsylvania
2021-03-03,234072946.02222222,Beverages,Pennsylvania
2021-03-04,249446408.43333334,Beverages,Pennsylvania
2021-03-05,264819870.84444445,Beverages,Pennsylvania
2021-03-06,280193333.25555557,Beverages,Pennsylvania
2021-03-07,295566795.6666667,Beverages,Pennsylvania
2021-03-08,310940258.0777778,Beverages,Pennsylvania
2021-03-09,326313720.4888889,Beverages,Pennsylvania
2021-03-10,341687182.90000004,Beverages,Pennsylvania
2021-03-11,318607040.27500004,Beverages,Pennsylvania
2021-03-12,295526897.65000004,Beverages,Pennsylvania
2021-03-13,272446755.025,Beverages,Pennsylvania
2021-03-14,249366612.4,Beverages,Pennsylvania
2021-03-15,248095672.42857143,Beverages,Pennsylvania
2021-03-16,246824732.45714286,Beverages,Pennsylvania
2021-03-17,245553792.4857143,Beverages,Pennsylvania
2021-03-18,244282852.5142857,Beverages,Pennsylvania
2021-03-19,243011912.54285714,Beverages,Pennsylvania
2021-03-20,241740972.57142857,Beverages,Pennsylvania
2021-03-21,240470032.6,Beverages,Pennsylvania
2021-03-22,236362306.7,Beverages,Pennsylvania
2021-03-23,232254580.79999998,Beverages,Pennsylvania
2021-03-24,228146854.89999998,Beverages,Pennsylvania
2021-03-25,224039129.0,Beverages,Pennsylvania
2021-03-26,219931403.1,Beverages,Pennsylvania
2021-03-27,215823677.2,Beverages,Pennsylvania
2021-03-28,211715951.29999998,Beverages,Pennsylvania
2021-03-29,212819257.12857142,Beverages,Pennsylvania
2021-03-30,213922562.95714283,Beverages,Pennsylvania
2021-03-31,215025868.78571427,Beverages,Pennsylvania
2021-04-01,216129174.6142857,Beverages,Pennsylvania
2021-04-02,217232480.44285715,Beverages,Pennsylvania
2021-04-03,218335786.27142856,Beverages,Pennsylvania
2021-04-04,219439092.1,Beverages,Pennsylvania
2021-04-05,236630161.9,Beverages,Pennsylvania
2021-04-06,253821231.7,Beverages,Pennsylvania
2021-04-07,271012301.5,Beverages,Pennsylvania
2021-04-08,265905575.6818182,Beverages,Pennsylvania
2021-04-09,260798849.86363637,Beverages,Pennsylvania
2021-04-10,255692124.04545453,Beverages,Pennsylvania
2021-04-11,250585398.22727272,Beverages,Pennsylvania
2021-04-12,245478672.4090909,Beverages,Pennsylvania
2021-04-13,240371946.5909091,Beverages,Pennsylvania
2021-04-14,235265220.77272728,Beverages,Pennsylvania
2021-04-15,230158494.95454544,Beverages,Pennsylvania
2021-04-16,225051769.13636363,Beverages,Pennsylvania
2021-04-17,219945043.3181818,Beverages,Pennsylvania
2021-04-18,214838317.5,Beverages,Pennsylvania
2021-04-19,215243548.5142857,Beverages,Pennsylvania
2021-04-20,215648779.52857143,Beverages,Pennsylvania
2021-04-21,216054010.54285714,Beverages,Pennsylvania
2021-04-22,216459241.55714285,Beverages,Pennsylvania
2021-04-23,216864472.57142857,Beverages,Pennsylvania
2021-04-24,217269703.58571428,Beverages,Pennsylvania
2021-04-25,217674934.6,Beverages,Pennsylvania
2021-04-26,219824916.40714285,Beverages,Pennsylvania
2021-04-27,221974898.2142857,Beverages,Pennsylvania
2021-04-28,224124880.02142856,Beverages,Pennsylvania
2021-04-29,226274861.82857144,Beverages,Pennsylvania
2021-04-30,228424843.6357143,Beverages,Pennsylvania
2021-05-01,230574825.44285715,Beverages,Pennsylvania
2021-05-02,232724807.25,Beverages,Pennsylvania
2021-05-03,234874789.05714285,Beverages,Pennsylvania
2021-05-04,237024770.8642857,Beverages,Pennsylvania
2021-05-05,239174752.67142856,Beverages,Pennsylvania
2021-05-06,241324734.47857141,Beverages,Pennsylvania
2021-05-07,243474716.2857143,Beverages,Pennsylvania
2021-05-08,245624698.09285715,Beverages,Pennsylvania
2021-05-09,247774679.9,Beverages,Pennsylvania
2021-05-10,269817842.7,Beverages,Pennsylvania
2021-05-11,291861005.5,Beverages,Pennsylvania
2021-05-12,313904168.3,Beverages,Pennsylvania
2021-05-13,294073916.725,Beverages,Pennsylvania
2021-05-14,274243665.15,Beverages,Pennsylvania
2021-05-15,254413413.575,Beverages,Pennsylvania
2021-05-16,234583162.0,Beverages,Pennsylvania
2021-05-17,236850827.17142856,Beverages,Pennsylvania
2021-05-18,239118492.34285715,Beverages,Pennsylvania
2021-05-19,241386157.5142857,Beverages,Pennsylvania
2021-05-20,243653822.68571427,Beverages,Pennsylvania
2021-05-21,245921487.85714284,Beverages,Pennsylvania
2021-05-22,248189153.02857143,Beverages,Pennsylvania
2021-05-23,250456818.2,Beverages,Pennsylvania
2021-05-24,249599182.22857141,Beverages,Pennsylvania
2021-05-25,248741546.25714284,Beverages,Pennsylvania
2021-05-26,247883910.28571427,Beverages,Pennsylvania
2021-05-27,247026274.31428573,Beverages,Pennsylvania
2021-05-28,246168638.34285715,Beverages,Pennsylvania
2021-05-29,245311002.37142858,Beverages,Pennsylvania
2021-05-30,244453366.4,Beverages,Pennsylvania
2021-05-31,244164855.9,Beverages,Pennsylvania
2021-06-01,243876345.4,Beverages,Pennsylvania
2021-06-02,243587834.9,Beverages,Pennsylvania
2021-06-03,243299324.4,Beverages,Pennsylvania
2021-06-04,243010813.9,Beverages,Pennsylvania
2021-06-05,242722303.4,Beverages,Pennsylvania
2021-06-06,242433792.9,Beverages,Pennsylvania
2021-06-07,244207649.1,Beverages,Pennsylvania
2021-06-08,245981505.3,Beverages,Pennsylvania
2021-06-09,247755361.5,Beverages,Pennsylvania
2021-06-10,249529217.7,Beverages,Pennsylvania
2021-06-11,251303073.89999998,Beverages,Pennsylvania
2021-06-12,253076930.1,Beverages,Pennsylvania
2021-06-13,254850786.29999998,Beverages,Pennsylvania
2021-06-14,253668648.04285714,Beverages,Pennsylvania
2021-06-15,252486509.78571427,Beverages,Pennsylvania
2021-06-16,251304371.52857143,Beverages,Pennsylvania
2021-06-17,250122233.27142856,Beverages,Pennsylvania
2021-06-18,248940095.0142857,Beverages,Pennsylvania
2021-06-19,247757956.75714284,Beverages,Pennsylvania
2021-06-20,246575818.5,Beverages,Pennsylvania
2021-06-21,247012494.2142857,Beverages,Pennsylvania
2021-06-22,247449169.92857143,Beverages,Pennsylvania
2021-06-23,247885845.64285713,Beverages,Pennsylvania
2021-06-24,248322521.35714287,Beverages,Pennsylvania
2021-06-25,248759197.07142857,Beverages,Pennsylvania
2021-06-26,249195872.7857143,Beverages,Pennsylvania
2021-06-27,249632548.5,Beverages,Pennsylvania
2021-06-28,241087590.06,Beverages,Pennsylvania
2021-06-29,232542631.62,Beverages,Pennsylvania
2021-06-30,223997673.18,Beverages,Pennsylvania
2021-07-01,215452714.74,Beverages,Pennsylvania
2021-07-02,206907756.3,Beverages,Pennsylvania
2021-07-03,218227303.9,Beverages,Pennsylvania
2021-07-04,231689913.7375,Beverages,Pennsylvania
2021-07-05,245152523.575,Beverages,Pennsylvania
2021-07-06,258615133.4125,Beverages,Pennsylvania
2021-07-07,272077743.25,Beverages,Pennsylvania
2021-07-08,285540353.0875,Beverages,Pennsylvania
2021-07-09,299002962.92499995,Beverages,Pennsylvania
2021-07-10,312465572.7625,Beverages,Pennsylvania
2021-07-11,325928182.59999996,Beverages,Pennsylvania
2021-07-12,315961314.4,Beverages,Pennsylvania
2021-07-13,305994446.2,Beverages,Pennsylvania
2021-07-14,296027578.0,Beverages,Pennsylvania
2021-07-15,286060709.79999995,Beverages,Pennsylvania
2021-07-16,276093841.59999996,Beverages,Pennsylvania
2021-07-17,266126973.39999998,Beverages,Pennsylvania
2021-07-18,256160105.2,Beverages,Pennsylvania
2021-07-19,255893157.7,Beverages,Pennsylvania
2021-07-20,255626210.2,Beverages,Pennsylvania
2021-07-21,255359262.7,Beverages,Pennsylvania
2021-07-22,255092315.2,Beverages,Pennsylvania
2021-07-23,254825367.7,Beverages,Pennsylvania
2021-07-24,254558420.2,Beverages,Pennsylvania
2021-07-25,254291472.7,Beverages,Pennsylvania
2021-07-26,253913319.1,Beverages,Pennsylvania
2021-07-27,253535165.5,Beverages,Pennsylvania
2021-07-28,253157011.89999998,Beverages,Pennsylvania
2021-07-29,252778858.29999998,Beverages,Pennsylvania
2021-07-30,252400704.7,Beverages,Pennsylvania
2021-07-31,252022551.1,Beverages,Pennsylvania
2021-08-01,251644397.5,Beverages,Pennsylvania
2021-08-02,251266243.89999998,Beverages,Pennsylvania
2021-08-03,250888090.29999998,Beverages,Pennsylvania
2021-08-04,250509936.7,Beverages,Pennsylvania
2021-08-05,250131783.1,Beverages,Pennsylvania
2021-08-06,249753629.49999997,Beverages,Pennsylvania
2021-08-07,249375475.89999998,Beverages,Pennsylvania
2021-08-08,248997322.29999998,Beverages,Pennsylvania
2021-08-09,250029128.77142856,Beverages,Pennsylvania
2021-08-10,251060935.24285713,Beverages,Pennsylvania
2021-08-11,252092741.7142857,Beverages,Pennsylvania
2021-08-12,253124548.18571427,Beverages,Pennsylvania
2021-08-13,254156354.65714285,Beverages,Pennsylvania
2021-08-14,255188161.12857142,Beverages,Pennsylvania
2021-08-15,256219967.6,Beverages,Pennsylvania
2021-08-16,254910957.34285715,Beverages,Pennsylvania
2021-08-17,253601947.08571428,Beverages,Pennsylvania
2021-08-18,252292936.82857144,Beverages,Pennsylvania
2021-08-19,250983926.57142857,Beverages,Pennsylvania
2021-08-20,249674916.31428573,Beverages,Pennsylvania
2021-08-21,248365906.05714285,Beverages,Pennsylvania
2021-08-22,247056895.8,Beverages,Pennsylvania
2021-08-23,247595216.2857143,Beverages,Pennsylvania
2021-08-24,248133536.77142859,Beverages,Pennsylvania
2021-08-25,248671857.25714287,Beverages,Pennsylvania
2021-08-26,249210177.74285713,Beverages,Pennsylvania
2021-08-27,249748498.22857141,Beverages,Pennsylvania
2021-08-28,250286818.7142857,Beverages,Pennsylvania
2021-08-29,250825139.2,Beverages,Pennsylvania
2021-08-30,248003072.75714284,Beverages,Pennsylvania
2021-08-31,245181006.3142857,Beverages,Pennsylvania
2021-09-01,242358939.87142855,Beverages,Pennsylvania
2021-09-02,239536873.42857143,Beverages,Pennsylvania
2021-09-03,236714806.9857143,Beverages,Pennsylvania
2021-09-04,233892740.54285714,Beverages,Pennsylvania
2021-09-05,231070674.1,Beverages,Pennsylvania
2021-09-06,231565627.9642857,Beverages,Pennsylvania
2021-09-07,232060581.82857144,Beverages,Pennsylvania
2021-09-08,232555535.69285715,Beverages,Pennsylvania
2021-09-09,233050489.55714285,Beverages,Pennsylvania
2021-09-10,233545443.42142856,Beverages,Pennsylvania
2021-09-11,234040397.2857143,Beverages,Pennsylvania
2021-09-12,234535351.15,Beverages,Pennsylvania
2021-09-13,235030305.0142857,Beverages,Pennsylvania
2021-09-14,235525258.87857145,Beverages,Pennsylvania
2021-09-15,236020212.74285716,Beverages,Pennsylvania
2021-09-16,236515166.60714287,Beverages,Pennsylvania
2021-09-17,237010120.47142857,Beverages,Pennsylvania
2021-09-18,237505074.3357143,Beverages,Pennsylvania
2021-09-19,238000028.20000002,Beverages,Pennsylvania
2021-09-20,237423242.97142857,Beverages,Pennsylvania
2021-09-21,236846457.74285716,Beverages,Pennsylvania
2021-09-22,236269672.5142857,Beverages,Pennsylvania
2021-09-23,235692887.2857143,Beverages,Pennsylvania
2021-09-24,235116102.05714285,Beverages,Pennsylvania
2021-09-25,234539316.82857144,Beverages,Pennsylvania
2021-09-26,233962531.6,Beverages,Pennsylvania
2021-09-27,227890493.82,Beverages,Pennsylvania
2021-09-28,221818456.04,Beverages,Pennsylvania
2021-09-29,215746418.26,Beverages,Pennsylvania
2021-09-30,209674380.48,Beverages,Pennsylvania
2021-10-01,203602342.7,Beverages,Pennsylvania
2021-10-02,218722769.1,Beverages,Pennsylvania
2021-10-03,233843195.5,Beverages,Pennsylvania
2021-10-04,248963621.89999998,Beverages,Pennsylvania
2021-10-05,264084048.3,Beverages,Pennsylvania
2021-10-06,279204474.7,Beverages,Pennsylvania
2021-10-07,294324901.1,Beverages,Pennsylvania
2021-10-08,309445327.5,Beverages,Pennsylvania
2021-10-09,324565753.9,Beverages,Pennsylvania
2021-10-10,339686180.3,Beverages,Pennsylvania
2021-10-11,338132654.2285714,Beverages,Pennsylvania
2021-10-12,336579128.1571429,Beverages,Pennsylvania
2021-10-13,335025602.0857143,Beverages,Pennsylvania
2021-10-14,333472076.0142857,Beverages,Pennsylvania
2021-10-15,331918549.9428571,Beverages,Pennsylvania
2021-10-16,330365023.87142855,Beverages,Pennsylvania
2021-10-17,328811497.79999995,Beverages,Pennsylvania
2021-10-18,328098629.11428565,Beverages,Pennsylvania
2021-10-19,327385760.4285714,Beverages,Pennsylvania
2021-10-20,326672891.7428571,Beverages,Pennsylvania
2021-10-21,325960023.0571428,Beverages,Pennsylvania
2021-10-22,325247154.3714285,Beverages,Pennsylvania
2021-10-23,324534285.68571424,Beverages,Pennsylvania
2021-10-24,323821416.99999994,Beverages,Pennsylvania
2021-10-25,323213859.8142857,Beverages,Pennsylvania
2021-10-26,322606302.6285714,Beverages,Pennsylvania
2021-10-27,321998745.44285715,Beverages,Pennsylvania
2021-10-28,321391188.25714284,Beverages,Pennsylvania
2021-10-29,320783631.0714286,Beverages,Pennsylvania
2021-10-30,320176073.8857143,Beverages,Pennsylvania
2021-10-31,319568516.70000005,Beverages,Pennsylvania
2021-11-01,294340143.75000006,Beverages,Pennsylvania
2021-11-02,269111770.8,Beverages,Pennsylvania
2021-11-03,243883397.85000002,Beverages,Pennsylvania
2021-11-04,218655024.9,Beverages,Pennsylvania
2021-11-05,229339022.26666668,Beverages,Pennsylvania
2021-11-06,240023019.63333333,Beverages,Pennsylvania
2021-11-07,250707017.0,Beverages,Pennsylvania
2021-11-08,262413841.0142857,Beverages,Pennsylvania
2021-11-09,274120665.0285714,Beverages,Pennsylvania
2021-11-10,285827489.0428571,Beverages,Pennsylvania
2021-11-11,297534313.0571428,Beverages,Pennsylvania
2021-11-12,309241137.0714285,Beverages,Pennsylvania
2021-11-13,320947961.0857142,Beverages,Pennsylvania
2021-11-14,332654785.0999999,Beverages,Pennsylvania
2021-11-15,333254048.3999999,Beverages,Pennsylvania
2021-11-16,333853311.6999999,Beverages,Pennsylvania
2021-11-17,334452574.99999994,Beverages,Pennsylvania
2021-11-18,335051838.3,Beverages,Pennsylvania
2021-11-19,335651101.6,Beverages,Pennsylvania
2021-11-20,336250364.90000004,Beverages,Pennsylvania
2021-11-21,336849628.20000005,Beverages,Pennsylvania
2021-11-22,333617969.0285715,Beverages,Pennsylvania
2021-11-23,330386309.85714287,Beverages,Pennsylvania
2021-11-24,327154650.6857143,Beverages,Pennsylvania
2021-11-25,323922991.51428574,Beverages,Pennsylvania
2021-11-26,320691332.3428572,Beverages,Pennsylvania
2021-11-27,317459673.17142856,Beverages,Pennsylvania
2021-11-28,314228014.0,Beverages,Pennsylvania
2021-11-29,307480132.0272727,Beverages,Pennsylvania
2021-11-30,300732250.05454546,Beverages,Pennsylvania
2021-12-01,293984368.08181816,Beverages,Pennsylvania
2021-12-02,287236486.1090909,Beverages,Pennsylvania
2021-12-03,280488604.1363636,Beverages,Pennsylvania
2021-12-04,273740722.1636363,Beverages,Pennsylvania
2021-12-05,266992840.1909091,Beverages,Pennsylvania
2021-12-06,260244958.2181818,Beverages,Pennsylvania
2021-12-07,253497076.24545452,Beverages,Pennsylvania
2021-12-08,246749194.27272725,Beverages,Pennsylvania
2021-12-09,240001312.29999998,Beverages,Pennsylvania
2021-12-10,270585196.96666664,Beverages,Pennsylvania
2021-12-11,301169081.6333333,Beverages,Pennsylvania
2021-12-12,331752966.29999995,Beverages,Pennsylvania
2021-12-13,333325157.6428571,Beverages,Pennsylvania
2021-12-14,334897348.98571426,Beverages,Pennsylvania
2021-12-15,336469540.3285714,Beverages,Pennsylvania
2021-12-16,338041731.67142856,Beverages,Pennsylvania
2021-12-17,339613923.0142857,Beverages,Pennsylvania
2021-12-18,341186114.35714287,Beverages,Pennsylvania
2021-12-19,342758305.7,Beverages,Pennsylvania
2021-12-20,341563267.4142857,Beverages,Pennsylvania
2021-12-21,340368229.1285714,Beverages,Pennsylvania
2021-12-22,339173190.8428571,Beverages,Pennsylvania
2021-12-23,337978152.55714285,Beverages,Pennsylvania
2021-12-24,336783114.2714286,Beverages,Pennsylvania
2021-12-25,335588075.98571426,Beverages,Pennsylvania
2021-12-26,334393037.7,Beverages,Pennsylvania
2021-12-27,336217773.69,Beverages,Pennsylvania
2021-12-28,338042509.68,Beverages,Pennsylvania
2021-12-29,339867245.66999996,Beverages,Pennsylvania
2021-12-30,341691981.65999997,Beverages,Pennsylvania
2021-12-31,343516717.65,Beverages,Pennsylvania
2022-01-01,345341453.64,Beverages,Pennsylvania
2022-01-02,347166189.63,Beverages,Pennsylvania
2022-01-03,348990925.61999995,Beverages,Pennsylvania
2022-01-04,350815661.60999995,Beverages,Pennsylvania
2022-01-05,352640397.59999996,Beverages,Pennsylvania
2022-01-06,350873042.80909085,Beverages,Pennsylvania
2022-01-07,349105688.0181818,Beverages,Pennsylvania
2022-01-08,347338333.2272727,Beverages,Pennsylvania
2022-01-09,345570978.4363636,Beverages,Pennsylvania
2022-01-10,343803623.6454545,Beverages,Pennsylvania
2022-01-11,342036268.8545454,Beverages,Pennsylvania
2022-01-12,340268914.06363636,Beverages,Pennsylvania
2022-01-13,338501559.27272725,Beverages,Pennsylvania
2022-01-14,336734204.48181814,Beverages,Pennsylvania
2022-01-15,334966849.6909091,Beverages,Pennsylvania
2022-01-16,333199494.9,Beverages,Pennsylvania
2022-01-17,328931681.32857144,Beverages,Pennsylvania
2022-01-18,324663867.75714284,Beverages,Pennsylvania
2022-01-19,320396054.1857143,Beverages,Pennsylvania
2022-01-20,316128240.6142857,Beverages,Pennsylvania
2022-01-21,311860427.04285717,Beverages,Pennsylvania
2022-01-22,307592613.47142863,Beverages,Pennsylvania
2022-01-23,303324799.90000004,Beverages,Pennsylvania
2022-01-24,305063675.54285717,Beverages,Pennsylvania
2022-01-25,306802551.1857143,Beverages,Pennsylvania
2022-01-26,308541426.82857144,Beverages,Pennsylvania
2022-01-27,310280302.47142863,Beverages,Pennsylvania
2022-01-28,312019178.11428577,Beverages,Pennsylvania
2022-01-29,313758053.7571429,Beverages,Pennsylvania
2022-01-30,315496929.40000004,Beverages,Pennsylvania
2022-01-31,313785614.25,Beverages,Pennsylvania
2022-02-01,312074299.09999996,Beverages,Pennsylvania
2022-02-02,317235943.0555555,Beverages,Pennsylvania
2022-02-03,322397587.0111111,Beverages,Pennsylvania
2022-02-04,327559230.96666664,Beverages,Pennsylvania
2022-02-05,332720874.9222222,Beverages,Pennsylvania
2022-02-06,337882518.87777776,Beverages,Pennsylvania
2022-02-07,343044162.8333333,Beverages,Pennsylvania
2022-02-08,348205806.7888889,Beverages,Pennsylvania
2022-02-09,353367450.74444443,Beverages,Pennsylvania
2022-02-10,358529094.7,Beverages,Pennsylvania
2022-02-11,345271163.8666667,Beverages,Pennsylvania
2022-02-12,332013233.0333333,Beverages,Pennsylvania
2022-02-13,318755302.2,Beverages,Pennsylvania
2022-02-14,317641910.07142854,Beverages,Pennsylvania
2022-02-15,316528517.94285715,Beverages,Pennsylvania
2022-02-16,315415125.8142857,Beverages,Pennsylvania
2022-02-17,314301733.68571424,Beverages,Pennsylvania
2022-02-18,313188341.5571428,Beverages,Pennsylvania
2022-02-19,312074949.4285714,Beverages,Pennsylvania
2022-02-20,310961557.29999995,Beverages,Pennsylvania
2022-02-21,312690646.1285714,Beverages,Pennsylvania
2022-02-22,314419734.95714283,Beverages,Pennsylvania
2022-02-23,316148823.78571427,Beverages,Pennsylvania
2022-02-24,317877912.6142857,Beverages,Pennsylvania
2022-02-25,319607001.44285715,Beverages,Pennsylvania
2022-02-26,321336090.2714286,Beverages,Pennsylvania
2022-02-27,323065179.1,Beverages,Pennsylvania
2022-02-28,326828583.24,Beverages,Pennsylvania
2022-03-01,330591987.38,Beverages,Pennsylvania
2022-03-02,334355391.52,Beverages,Pennsylvania
2022-03-03,338118795.65999997,Beverages,Pennsylvania
2022-03-04,341882199.79999995,Beverages,Pennsylvania
2022-03-05,361512744.2,Beverages,Pennsylvania
2022-03-06,381143288.59999996,Beverages,Pennsylvania
2022-03-07,400773833.0,Beverages,Pennsylvania
2022-03-08,389619403.8,Beverages,Pennsylvania
2022-03-09,378464974.6,Beverages,Pennsylvania
2022-03-10,367310545.4,Beverages,Pennsylvania
2022-03-11,356156116.2,Beverages,Pennsylvania
2022-03-12,345001687.0,Beverages,Pennsylvania
2022-03-13,333847257.8,Beverages,Pennsylvania
2022-03-14,333442607.71428573,Beverages,Pennsylvania
2022-03-15,333037957.62857145,Beverages,Pennsylvania
2022-03-16,332633307.54285717,Beverages,Pennsylvania
2022-03-17,332228657.45714283,Beverages,Pennsylvania
2022-03-18,331824007.37142855,Beverages,Pennsylvania
2022-03-19,331419357.28571427,Beverages,Pennsylvania
2022-03-20,331014707.2,Beverages,Pennsylvania
2022-03-21,331323071.0428571,Beverages,Pennsylvania
2022-03-22,331631434.8857143,Beverages,Pennsylvania
2022-03-23,331939798.7285714,Beverages,Pennsylvania
2022-03-24,332248162.5714286,Beverages,Pennsylvania
2022-03-25,332556526.4142857,Beverages,Pennsylvania
2022-03-26,332864890.2571429,Beverages,Pennsylvania
2022-03-27,333173254.1,Beverages,Pennsylvania
2022-03-28,336622713.93076926,Beverages,Pennsylvania
2022-03-29,340072173.7615385,Beverages,Pennsylvania
2022-03-30,343521633.5923077,Beverages,Pennsylvania
2022-03-31,346971093.4230769,Beverages,Pennsylvania
2022-04-01,350420553.25384617,Beverages,Pennsylvania
2022-04-02,353870013.0846154,Beverages,Pennsylvania
2022-04-03,357319472.9153846,Beverages,Pennsylvania
2022-04-04,360768932.74615383,Beverages,Pennsylvania
2022-04-05,364218392.5769231,Beverages,Pennsylvania
2022-04-06,367667852.4076923,Beverages,Pennsylvania
2022-04-07,371117312.2384615,Beverages,Pennsylvania
2022-04-08,374566772.06923074,Beverages,Pennsylvania
2022-04-09,378016231.9,Beverages,Pennsylvania
2022-04-10,361748108.0333333,Beverages,Pennsylvania
2022-04-11,345479984.1666666,Beverages,Pennsylvania
2022-04-12,329211860.29999995,Beverages,Pennsylvania
2022-04-13,334511638.25999993,Beverages,Pennsylvania
2022-04-14,339811416.21999997,Beverages,Pennsylvania
2022-04-15,345111194.17999995,Beverages,Pennsylvania
2022-04-16,350410972.14,Beverages,Pennsylvania
2022-04-17,355710750.09999996,Beverages,Pennsylvania
2022-04-18,352674219.41428566,Beverages,Pennsylvania
2022-04-19,349637688.7285714,Beverages,Pennsylvania
2022-04-20,346601158.0428571,Beverages,Pennsylvania
2022-04-21,343564627.35714287,Beverages,Pennsylvania
2022-04-22,340528096.67142856,Beverages,Pennsylvania
2022-04-23,337491565.9857143,Beverages,Pennsylvania
2022-04-24,334455035.3,Beverages,Pennsylvania
2022-04-25,337674310.19166666,Beverages,Pennsylvania
2022-04-26,340893585.0833334,Beverages,Pennsylvania
2022-04-27,344112859.975,Beverages,Pennsylvania
2022-04-28,347332134.8666667,Beverages,Pennsylvania
2022-04-29,350551409.7583333,Beverages,Pennsylvania
2022-04-30,353770684.65,Beverages,Pennsylvania
2022-05-01,356989959.5416667,Beverages,Pennsylvania
2022-05-02,360209234.43333334,Beverages,Pennsylvania
2022-05-03,363428509.325,Beverages,Pennsylvania
