State,Date,Forecast,BestModel
Mississippi,2024-01-02,118944573.52113214,SARIMA
Mississippi,2024-01-03,118890010.57275505,SARIMA
Mississippi,2024-01-04,118836550.78700256,SARIMA
Mississippi,2024-01-05,118783871.82126473,SARIMA
Mississippi,2024-01-06,118731651.37299487,SARIMA
Mississippi,2024-01-07,118679700.17544863,SARIMA
Mississippi,2024-01-08,118634254.56795481,SARIMA
Mississippi,2024-01-09,118574723.57375152,SARIMA
Mississippi,2024-01-10,118520161.78169398,SARIMA
Mississippi,2024-01-11,118466701.33727586,SARIMA
Mississippi,2024-01-12,118414020.62472852,SARIMA
Mississippi,2024-01-13,118361797.79066326,SARIMA
Mississippi,2024-01-14,118309843.83209316,SARIMA
Mississippi,2024-01-15,118264397.01038812,SARIMA
Mississippi,2024-01-16,118204865.20416588,SARIMA
Mississippi,2024-01-17,118150303.21514913,SARIMA
Mississippi,2024-01-18,118096842.88296518,SARIMA
Mississippi,2024-01-19,118044162.46802387,SARIMA
Mississippi,2024-01-20,117991940.04041976,SARIMA
Mississippi,2024-01-21,117939986.55223323,SARIMA
Mississippi,2024-01-22,117894539.93738869,SARIMA
Mississippi,2024-01-23,117835008.26950678,SARIMA
Mississippi,2024-01-24,117780446.31404568,SARIMA
Mississippi,2024-01-25,117726985.96274157,SARIMA
Mississippi,2024-01-26,117674305.49709918,SARIMA
Mississippi,2024-01-27,117622083.00024885,SARIMA
Mississippi,2024-01-28,117570129.43192597,SARIMA
Missouri,2023-12-04,194103046.99349633,SARIMA
Missouri,2023-12-05,193922598.50448778,SARIMA
Missouri,2023-12-06,193749873.0728533,SARIMA
Missouri,2023-12-07,193581489.63831273,SARIMA
Missouri,2023-12-08,193415821.06753156,SARIMA
Missouri,2023-12-09,193251843.88553357,SARIMA
Missouri,2023-12-10,193088920.4566036,SARIMA
Missouri,2023-12-11,192932115.71308494,SARIMA
Missouri,2023-12-12,192758707.5558034,SARIMA
Missouri,2023-12-13,192588391.0005207,SARIMA
Missouri,2023-12-14,192419650.4664498,SARIMA
Missouri,2023-12-15,192251899.08227316,SARIMA
Missouri,2023-12-16,192084763.9489232,SARIMA
Missouri,2023-12-17,191918012.74634397,SARIMA
Missouri,2023-12-18,191759811.37199023,SARIMA
Missouri,2023-12-19,191584869.5823408,SARIMA
Missouri,2023-12-20,191414100.65834898,SARIMA
Missouri,2023-12-21,191245550.9969762,SARIMA
Missouri,2023-12-22,191078391.86311376,SARIMA
Missouri,2023-12-23,190912099.04257023,SARIMA
Missouri,2023-12-24,190746345.94437,SARIMA
Missouri,2023-12-25,190588514.98923656,SARIMA
Missouri,2023-12-26,190413972.79647177,SARIMA
Missouri,2023-12-27,190243324.81923312,SARIMA
Missouri,2023-12-28,190074730.23676628,SARIMA
Missouri,2023-12-29,189907422.6837324,SARIMA
Missouri,2023-12-30,189740916.96362254,SARIMA
Missouri,2023-12-31,189574910.79388928,SARIMA
Missouri,2024-01-01,189416986.1400914,SARIMA
Missouri,2024-01-02,189242342.61790743,SARIMA
Missouri,2024-01-03,189071664.0806505,SARIMA
Missouri,2024-01-04,188903081.06041738,SARIMA
Missouri,2024-01-05,188735811.3531018,SARIMA
Missouri,2024-01-06,188569359.85359856,SARIMA
Missouri,2024-01-07,188403418.10620025,SARIMA
Missouri,2024-01-08,188245517.31261265,SARIMA
Missouri,2024-01-09,188070899.5846306,SARIMA
Missouri,2024-01-10,187900228.83067158,SARIMA
Missouri,2024-01-11,187731642.87343815,SARIMA
Missouri,2024-01-12,187564363.53986278,SARIMA
Missouri,2024-01-13,187397898.24662054,SARIMA
Missouri,2024-01-14,187231940.10909963,SARIMA
Missouri,2024-01-15,187074033.24536973,SARIMA
Missouri,2024-01-16,186899408.95489573,SARIMA
Missouri,2024-01-17,186728736.22087666,SARIMA
Missouri,2024-01-18,186560151.01109487,SARIMA
Missouri,2024-01-19,186392874.12688595,SARIMA
Missouri,2024-01-20,186226412.34332106,SARIMA
Missouri,2024-01-21,186060458.37606236,SARIMA
Missouri,2024-01-22,185902553.0568152,SARIMA
Missouri,2024-01-23,185727930.4360849,SARIMA
Missouri,2024-01-24,185557258.20587257,SARIMA
Missouri,2024-01-25,185388672.80591938,SARIMA
Missouri,2024-01-26,185221395.2985101,SARIMA
Missouri,2024-01-27,185054932.6219632,SARIMA
Missouri,2024-01-28,184888977.59364572,SARIMA
Nebraska,2023-12-04,62978564.0,XGBoost
Nebraska,2023-12-05,62706520.0,XGBoost
Nebraska,2023-12-06,62231780.0,XGBoost
Nebraska,2023-12-07,61987412.0,XGBoost
Nebraska,2023-12-08,61811868.0,XGBoost
Nebraska,2023-12-09,61628196.0,XGBoost
Nebraska,2023-12-10,61379512.0,XGBoost
Nebraska,2023-12-11,60435824.0,XGBoost
Nebraska,2023-12-12,59182228.0,XGBoost
Nebraska,2023-12-13,58053256.0,XGBoost
Nebraska,2023-12-14,57087304.0,XGBoost
Nebraska,2023-12-15,56678920.0,XGBoost
Nebraska,2023-12-16,55874264.0,XGBoost
Nebraska,2023-12-17,55175692.0,XGBoost
Nebraska,2023-12-18,55437584.0,XGBoost
Nebraska,2023-12-19,55891076.0,XGBoost
Nebraska,2023-12-20,55906472.0,XGBoost
Nebraska,2023-12-21,56045428.0,XGBoost
Nebraska,2023-12-22,56608184.0,XGBoost
Nebraska,2023-12-23,56707192.0,XGBoost
Nebraska,2023-12-24,57440592.0,XGBoost
Nebraska,2023-12-25,57834684.0,XGBoost
Nebraska,2023-12-26,57609948.0,XGBoost
Nebraska,2023-12-27,57660512.0,XGBoost
Nebraska,2023-12-28,57622568.0,XGBoost
Nebraska,2023-12-29,57521660.0,XGBoost
Nebraska,2023-12-30,57184100.0,XGBoost
Nebraska,2023-12-31,57086368.0,XGBoost
Nebraska,2024-01-01,57042968.0,XGBoost
Nebraska,2024-01-02,57201676.0,XGBoost
Nebraska,2024-01-03,57316168.0,XGBoost
Nebraska,2024-01-04,57473924.0,XGBoost
Nebraska,2024-01-05,57598948.0,XGBoost
Nebraska,2024-01-06,57482048.0,XGBoost
Nebraska,2024-01-07,57377096.0,XGBoost
Nebraska,2024-01-08,57511096.0,XGBoost
Nebraska,2024-01-09,57481796.0,XGBoost
Nebraska,2024-01-10,57463640.0,XGBoost
Nebraska,2024-01-11,57475600.0,XGBoost
Nebraska,2024-01-12,57478892.0,XGBoost
Nebraska,2024-01-13,57357716.0,XGBoost
Nebraska,2024-01-14,57183344.0,XGBoost
Nebraska,2024-01-15,57288200.0,XGBoost
Nebraska,2024-01-16,57279712.0,XGBoost
Nebraska,2024-01-17,57268488.0,XGBoost
Nebraska,2024-01-18,57286052.0,XGBoost
Nebraska,2024-01-19,57254496.0,XGBoost
Nebraska,2024-01-20,57176220.0,XGBoost
Nebraska,2024-01-21,57149832.0,XGBoost
Nebraska,2024-01-22,57357360.0,XGBoost
Nebraska,2024-01-23,57467636.0,XGBoost
Nebraska,2024-01-24,57510840.0,XGBoost
Nebraska,2024-01-25,57542156.0,XGBoost
Nebraska,2024-01-26,57571836.0,XGBoost
Nebraska,2024-01-27,57476852.0,XGBoost
Nebraska,2024-01-28,57399668.0,XGBoost
Nevada,2023-12-04,100273789.68224019,SARIMA
Nevada,2023-12-05,100208724.76035301,SARIMA
Nevada,2023-12-06,100147570.1894207,SARIMA
Nevada,2023-12-07,100088479.54933129,SARIMA
Nevada,2023-12-08,100030666.95184848,SARIMA
Nevada,2023-12-09,99973639.8980751,SARIMA
Nevada,2023-12-10,99917095.6755593,SARIMA
Nevada,2023-12-11,99863439.14488098,SARIMA
Nevada,2023-12-12,99801784.73125483,SARIMA
Nevada,2023-12-13,99741704.3003242,SARIMA
Nevada,2023-12-14,99682335.94401503,SARIMA
Nevada,2023-12-15,99623412.37301546,SARIMA
Nevada,2023-12-16,99564762.18750414,SARIMA
Nevada,2023-12-17,99506280.03727512,SARIMA
Nevada,2023-12-18,99451889.7707509,SARIMA
Nevada,2023-12-19,99389507.36435694,SARIMA
Nevada,2023-12-20,99329232.8834964,SARIMA
Nevada,2023-12-21,99269977.79197395,SARIMA
Nevada,2023-12-22,99211356.95672897,SARIMA
Nevada,2023-12-23,99153125.96453486,SARIMA
Nevada,2023-12-24,99095134.58779202,SARIMA
Nevada,2023-12-25,99040932.57142518,SARIMA
Nevada,2023-12-26,98978734.54869132,SARIMA
Nevada,2023-12-27,98918510.57235456,SARIMA
Nevada,2023-12-28,98859228.87155087,SARIMA
Nevada,2023-12-29,98800533.88523729,SARIMA
Nevada,2023-12-30,98742199.52060762,SARIMA
Nevada,2023-12-31,98684086.81063442,SARIMA
Nevada,2024-01-01,98629838.33242409,SARIMA
Nevada,2024-01-02,98567594.72549458,SARIMA
Nevada,2024-01-03,98507358.30718845,SARIMA
Nevada,2024-01-04,98448083.25227164,SARIMA
Nevada,2024-01-05,98389406.67984429,SARIMA
Nevada,2024-01-06,98331097.962254,SARIMA
Nevada,2024-01-07,98273015.34514843,SARIMA
Nevada,2024-01-08,98218778.39295262,SARIMA
Nevada,2024-01-09,98156546.09176385,SARIMA
Nevada,2024-01-10,98096312.76076317,SARIMA
Nevada,2024-01-11,98037036.05978158,SARIMA
Nevada,2024-01-12,97978354.9230853,SARIMA
Nevada,2024-01-13,97920039.84756371,SARIMA
Nevada,2024-01-14,97861949.77005954,SARIMA
Nevada,2024-01-15,97807709.96050738,SARIMA
Nevada,2024-01-16,97745474.85648474,SARIMA
Nevada,2024-01-17,97685240.76015104,SARIMA
Nevada,2024-01-18,97625964.46732363,SARIMA
Nevada,2024-01-19,97567284.46225663,SARIMA
Nevada,2024-01-20,97508970.96304536,SARIMA
Nevada,2024-01-21,97450882.7351729,SARIMA
Nevada,2024-01-22,97396643.63403845,SARIMA
Nevada,2024-01-23,97334409.22491306,SARIMA
Nevada,2024-01-24,97274175.31832744,SARIMA
Nevada,2024-01-25,97214898.92431018,SARIMA
Nevada,2024-01-26,97156218.63868508,SARIMA
Nevada,2024-01-27,97097904.74866775,SARIMA
Nevada,2024-01-28,97039816.06222577,SARIMA
New Hampshire,2023-12-04,55102064.40620578,SARIMA
New Hampshire,2023-12-05,55070653.2345947,SARIMA
New Hampshire,2023-12-06,55040671.50806048,SARIMA
New Hampshire,2023-12-07,55011497.73405516,SARIMA
New Hampshire,2023-12-08,54982831.43741082,SARIMA
New Hampshire,2023-12-09,54954482.70930176,SARIMA
New Hampshire,2023-12-10,54926332.70882544,SARIMA
New Hampshire,2023-12-11,54899227.29942141,SARIMA
New Hampshire,2023-12-12,54869147.34367898,SARIMA
New Hampshire,2023-12-13,54839647.338821955,SARIMA
New Hampshire,2023-12-14,54810446.51915999,SARIMA
New Hampshire,2023-12-15,54781434.305869065,SARIMA
New Hampshire,2023-12-16,54752540.11843231,SARIMA
New Hampshire,2023-12-17,54723719.78906396,SARIMA
New Hampshire,2023-12-18,54696349.64912438,SARIMA
New Hampshire,2023-12-19,54665966.084623754,SARIMA
New Hampshire,2023-12-20,54636368.737054475,SARIMA
New Hampshire,2023-12-21,54607193.63151167,SARIMA
New Hampshire,2023-12-22,54578284.26928236,SARIMA
New Hampshire,2023-12-23,54549541.20356462,SARIMA
New Hampshire,2023-12-24,54520902.20266566,SARIMA
New Hampshire,2023-12-25,54493604.725313224,SARIMA
New Hampshire,2023-12-26,54463303.00977029,SARIMA
New Hampshire,2023-12-27,54433732.448676266,SARIMA
New Hampshire,2023-12-28,54404551.26025412,SARIMA
New Hampshire,2023-12-29,54375615.21176287,SARIMA
New Hampshire,2023-12-30,54346832.56662471,SARIMA
New Hampshire,2023-12-31,54318145.91804107,SARIMA
New Hampshire,2024-01-01,54290829.385650516,SARIMA
New Hampshire,2024-01-02,54260506.15242525,SARIMA
New Hampshire,2024-01-03,54230928.56930377,SARIMA
New Hampshire,2024-01-04,54201749.0112612,SARIMA
New Hampshire,2024-01-05,54172820.01672401,SARIMA
New Hampshire,2024-01-06,54144047.81949743,SARIMA
New Hampshire,2024-01-07,54115373.74269178,SARIMA
New Hampshire,2024-01-08,54088062.23939999,SARIMA
New Hampshire,2024-01-09,54057744.68320064,SARIMA
New Hampshire,2024-01-10,54028168.95345987,SARIMA
New Hampshire,2024-01-11,53998988.96644996,SARIMA
New Hampshire,2024-01-12,53970058.11230548,SARIMA
New Hampshire,2024-01-13,53941283.16020756,SARIMA
New Hampshire,2024-01-14,53912605.768293396,SARIMA
New Hampshire,2024-01-15,53885292.93891055,SARIMA
New Hampshire,2024-01-16,53854973.885696284,SARIMA
New Hampshire,2024-01-17,53825397.66725283,SARIMA
New Hampshire,2024-01-18,53796217.79340455,SARIMA
New Hampshire,2024-01-19,53767287.42968719,SARIMA
New Hampshire,2024-01-20,53738513.20410112,SARIMA
New Hampshire,2024-01-21,53709836.686435595,SARIMA
New Hampshire,2024-01-22,53682524.20676682,SARIMA
New Hampshire,2024-01-23,53652205.548339464,SARIMA
New Hampshire,2024-01-24,53622629.45877583,SARIMA
New Hampshire,2024-01-25,53593449.55508667,SARIMA
New Hampshire,2024-01-26,53564519.062037826,SARIMA
New Hampshire,2024-01-27,53535744.64486117,SARIMA
New Hampshire,2024-01-28,53507067.89664463,SARIMA
New Mexico,2023-12-04,71387460.35173385,SARIMA
New Mexico,2023-12-05,71323367.40850689,SARIMA
New Mexico,2023-12-06,71262000.47789505,SARIMA
New Mexico,2023-12-07,71202201.09613918,SARIMA
New Mexico,2023-12-08,71143418.4093134,SARIMA
New Mexico,2023-12-09,71085292.24720107,SARIMA
New Mexico,2023-12-10,71027590.0320237,SARIMA
New Mexico,2023-12-11,70971950.71613479,SARIMA
New Mexico,2023-12-12,70910514.7982557,SARIMA
New Mexico,2023-12-13,70850217.38372175,SARIMA
New Mexico,2023-12-14,70790511.52348082,SARIMA
New Mexico,2023-12-15,70731190.97882143,SARIMA
New Mexico,2023-12-16,70672119.2494106,SARIMA
New Mexico,2023-12-17,70613208.19096895,SARIMA
New Mexico,2023-12-18,70557106.85356987,SARIMA
New Mexico,2023-12-19,70495111.69330184,SARIMA
New Mexico,2023-12-20,70434617.8657559,SARIMA
New Mexico,2023-12-21,70374937.36511716,SARIMA
New Mexico,2023-12-22,70315785.6781197,SARIMA
New Mexico,2023-12-23,70256975.46939072,SARIMA
New Mexico,2023-12-24,70198385.76822574,SARIMA
New Mexico,2023-12-25,70142410.74513356,SARIMA
New Mexico,2023-12-26,70080563.64851661,SARIMA
New Mexico,2023-12-27,70020123.44972368,SARIMA
New Mexico,2023-12-28,69960438.78875162,SARIMA
New Mexico,2023-12-29,69901245.55061984,SARIMA
New Mexico,2023-12-30,69842369.64586885,SARIMA
New Mexico,2023-12-31,69783698.65726402,SARIMA
New Mexico,2024-01-01,69727691.83963564,SARIMA
New Mexico,2024-01-02,69665807.26312451,SARIMA
New Mexico,2024-01-03,69605353.56241831,SARIMA
New Mexico,2024-01-04,69545670.0696732,SARIMA
New Mexico,2024-01-05,69486487.49174508,SARIMA
New Mexico,2024-01-06,69427628.37658536,SARIMA
New Mexico,2024-01-07,69368978.13558744,SARIMA
New Mexico,2024-01-08,69312979.44051172,SARIMA
New Mexico,2024-01-09,69251104.42899655,SARIMA
New Mexico,2024-01-10,69190654.17748126,SARIMA
New Mexico,2024-01-11,69130970.39202704,SARIMA
New Mexico,2024-01-12,69071785.10028306,SARIMA
New Mexico,2024-01-13,69012921.70789215,SARIMA
New Mexico,2024-01-14,68954266.1800969,SARIMA
New Mexico,2024-01-15,68898265.4156202,SARIMA
New Mexico,2024-01-16,68836387.96674262,SARIMA
New Mexico,2024-01-17,68775936.8364625,SARIMA
New Mexico,2024-01-18,68716253.12585047,SARIMA
New Mexico,2024-01-19,68657068.52595742,SARIMA
New Mexico,2024-01-20,68598206.22384717,SARIMA
New Mexico,2024-01-21,68539552.0436162,SARIMA
New Mexico,2024-01-22,68483551.80663021,SARIMA
New Mexico,2024-01-23,68421674.9790149,SARIMA
New Mexico,2024-01-24,68361224.0727318,SARIMA
New Mexico,2024-01-25,68301540.34305502,SARIMA
New Mexico,2024-01-26,68242355.56682993,SARIMA
New Mexico,2024-01-27,68183492.98683321,SARIMA
New Mexico,2024-01-28,68124838.46313761,SARIMA
New York,2023-12-04,429289623.5051202,SARIMA
New York,2023-12-05,429044003.81759953,SARIMA
New York,2023-12-06,428806080.1629818,SARIMA
New York,2023-12-07,428572682.4470909,SARIMA
New York,2023-12-08,428342132.64614075,SARIMA
New York,2023-12-09,428113372.0116553,SARIMA
New York,2023-12-10,427885735.3983239,SARIMA
New York,2023-12-11,427663971.48130465,SARIMA
New York,2023-12-12,427425620.1519883,SARIMA
New York,2023-12-13,427190316.0948139,SARIMA
New York,2023-12-14,426956706.03442645,SARIMA
New York,2023-12-15,426724163.45258343,SARIMA
New York,2023-12-16,426492291.5006058,SARIMA
New York,2023-12-17,426260840.8633411,SARIMA
New York,2023-12-18,426037745.81713647,SARIMA
New York,2023-12-19,425797564.5578596,SARIMA
New York,2023-12-20,425561668.9378508,SARIMA
New York,2023-12-21,425328219.90808123,SARIMA
New York,2023-12-22,425096311.538204,SARIMA
New York,2023-12-23,424865371.06837666,SARIMA
New York,2023-12-24,424635038.6694876,SARIMA
New York,2023-12-25,424412340.8330448,SARIMA
New York,2023-12-26,424172693.97962165,SARIMA
New York,2023-12-27,423936974.1065373,SARIMA
New York,2023-12-28,423703482.7810039,SARIMA
New York,2023-12-29,423471395.0255748,SARIMA
New York,2023-12-30,423240189.0452737,SARIMA
New York,2023-12-31,423009537.0290204,SARIMA
New York,2024-01-01,422786725.9230954,SARIMA
New York,2024-01-02,422546926.24478686,SARIMA
New York,2024-01-03,422311156.22641456,SARIMA
New York,2024-01-04,422077677.1756503,SARIMA
New York,2024-01-05,421845640.9403415,SARIMA
New York,2024-01-06,421614511.13555515,SARIMA
New York,2024-01-07,421383950.78425574,SARIMA
New York,2024-01-08,421161172.1737011,SARIMA
New York,2024-01-09,420921416.3218527,SARIMA
New York,2024-01-10,420685660.68831784,SARIMA
New York,2024-01-11,420452178.1243941,SARIMA
New York,2024-01-12,420220127.1229232,SARIMA
New York,2024-01-13,419988975.4824185,SARIMA
New York,2024-01-14,419758388.8540415,SARIMA
New York,2024-01-15,419535600.92861325,SARIMA
New York,2024-01-16,419295832.5131603,SARIMA
New York,2024-01-17,419060072.75613517,SARIMA
New York,2024-01-18,418826591.1995869,SARIMA
New York,2024-01-19,418594544.4314193,SARIMA
New York,2024-01-20,418363399.05086625,SARIMA
New York,2024-01-21,418132819.955657,SARIMA
New York,2024-01-22,417910034.7006514,SARIMA
New York,2024-01-23,417670269.88695437,SARIMA
New York,2024-01-24,417434511.31206506,SARIMA
New York,2024-01-25,417201029.466731,SARIMA
New York,2024-01-26,416968981.48496544,SARIMA
New York,2024-01-27,416737834.30981284,SARIMA
New York,2024-01-28,416507253.05499727,SARIMA
North Carolina,2023-12-04,348619086.3344461,SARIMA
North Carolina,2023-12-05,348294795.6231073,SARIMA
North Carolina,2023-12-06,347982341.0246514,SARIMA
North Carolina,2023-12-07,347676545.848584,SARIMA
North Carolina,2023-12-08,347374945.2032443,SARIMA
North Carolina,2023-12-09,347075975.4683806,SARIMA
North Carolina,2023-12-10,346778655.9037933,SARIMA
North Carolina,2023-12-11,346490356.83966404,SARIMA
North Carolina,2023-12-12,346177106.57324964,SARIMA
North Carolina,2023-12-13,345868632.9934923,SARIMA
North Carolina,2023-12-14,345562581.92195183,SARIMA
North Carolina,2023-12-15,345258063.4958859,SARIMA
North Carolina,2023-12-16,344954506.38189435,SARIMA
North Carolina,2023-12-17,344651552.2259379,SARIMA
North Carolina,2023-12-18,344361062.67573273,SARIMA
North Carolina,2023-12-19,344045475.43468434,SARIMA
North Carolina,2023-12-20,343736271.2684892,SARIMA
North Carolina,2023-12-21,343430449.4914435,SARIMA
North Carolina,2023-12-22,343126763.51688343,SARIMA
North Carolina,2023-12-23,342824417.1689701,SARIMA
North Carolina,2023-12-24,342522911.0670834,SARIMA
North Carolina,2023-12-25,342232994.18959224,SARIMA
North Carolina,2023-12-26,341918006.66505057,SARIMA
North Carolina,2023-12-27,341608995.03352594,SARIMA
North Carolina,2023-12-28,341303122.3061283,SARIMA
North Carolina,2023-12-29,340999232.3876764,SARIMA
North Carolina,2023-12-30,340696586.1346463,SARIMA
North Carolina,2023-12-31,340394719.9384563,SARIMA
North Carolina,2024-01-01,340104661.01298165,SARIMA
North Carolina,2024-01-02,339789524.3218326,SARIMA
North Carolina,2024-01-03,339480464.98917663,SARIMA
North Carolina,2024-01-04,339174605.22789633,SARIMA
North Carolina,2024-01-05,338870766.3959203,SARIMA
North Carolina,2024-01-06,338568195.1393711,SARIMA
North Carolina,2024-01-07,338266418.9365918,SARIMA
North Carolina,2024-01-08,337976395.52506745,SARIMA
North Carolina,2024-01-09,337661296.1118345,SARIMA
North Carolina,2024-01-10,337352248.7072682,SARIMA
North Carolina,2024-01-11,337046385.71690035,SARIMA
North Carolina,2024-01-12,336742534.13180745,SARIMA
North Carolina,2024-01-13,336439944.1484414,SARIMA
North Carolina,2024-01-14,336138145.47199696,SARIMA
North Carolina,2024-01-15,335848113.1922562,SARIMA
North Carolina,2024-01-16,335533004.4697233,SARIMA
North Carolina,2024-01-17,335223954.08666635,SARIMA
North Carolina,2024-01-18,334918091.90311795,SARIMA
North Carolina,2024-01-19,334614243.5033485,SARIMA
North Carolina,2024-01-20,334311658.19716084,SARIMA
North Carolina,2024-01-21,334009865.1336221,SARIMA
North Carolina,2024-01-22,333719835.06878114,SARIMA
North Carolina,2024-01-23,333404728.67128867,SARIMA
North Carolina,2024-01-24,333095679.03213394,SARIMA
North Carolina,2024-01-25,332789816.6470951,SARIMA
North Carolina,2024-01-26,332485967.45179665,SARIMA
North Carolina,2024-01-27,332183380.97748464,SARIMA
North Carolina,2024-01-28,331881586.5121208,SARIMA
Ohio,2023-12-04,365006716.5146616,SARIMA
Ohio,2023-12-05,364748311.7855977,SARIMA
Ohio,2023-12-06,364501620.5059224,SARIMA
Ohio,2023-12-07,364261628.8942476,SARIMA
Ohio,2023-12-08,364025885.73867387,SARIMA
Ohio,2023-12-09,363792828.00808996,SARIMA
Ohio,2023-12-10,363561467.7194013,SARIMA
Ohio,2023-12-11,363339156.7885157,SARIMA
Ohio,2023-12-12,363091831.5671916,SARIMA
Ohio,2023-12-13,362849310.6699105,SARIMA
Ohio,2023-12-14,362609299.9178318,SARIMA
Ohio,2023-12-15,362370886.0085733,SARIMA
Ohio,2023-12-16,362133481.4545988,SARIMA
Ohio,2023-12-17,361896714.9083708,SARIMA
Ohio,2023-12-18,361672312.9358622,SARIMA
Ohio,2023-12-19,361422625.7617149,SARIMA
Ohio,2023-12-20,361179326.5985742,SARIMA
Ohio,2023-12-21,360939493.7894833,SARIMA
Ohio,2023-12-22,360701863.1051944,SARIMA
Ohio,2023-12-23,360465624.3714948,SARIMA
Ohio,2023-12-24,360230265.48186296,SARIMA
Ohio,2023-12-25,360006418.69021785,SARIMA
Ohio,2023-12-26,359757344.8776394,SARIMA
Ohio,2023-12-27,359514253.1034438,SARIMA
Ohio,2023-12-28,359274382.38057667,SARIMA
Ohio,2023-12-29,359036558.5091186,SARIMA
Ohio,2023-12-30,358800028.4408195,SARIMA
Ohio,2023-12-31,358564316.17815435,SARIMA
Ohio,2024-01-01,358340330.4348645,SARIMA
Ohio,2024-01-02,358091102.58242416,SARIMA
Ohio,2024-01-03,357847958.9315154,SARIMA
Ohio,2024-01-04,357608098.0552301,SARIMA
Ohio,2024-01-05,357370323.1005331,SARIMA
Ohio,2024-01-06,357133866.6450337,SARIMA
Ohio,2024-01-07,356898243.60539407,SARIMA
Ohio,2024-01-08,356674292.96292794,SARIMA
Ohio,2024-01-09,356425104.0013705,SARIMA
Ohio,2024-01-10,356181973.4563079,SARIMA
Ohio,2024-01-11,355942110.1071865,SARIMA
Ohio,2024-01-12,355704322.8185217,SARIMA
Ohio,2024-01-13,355467847.795889,SARIMA
Ohio,2024-01-14,355232202.2491676,SARIMA
Ohio,2024-01-15,355008242.75297695,SARIMA
Ohio,2024-01-16,354759043.98084015,SARIMA
Ohio,2024-01-17,354515910.1300463,SARIMA
Ohio,2024-01-18,354276047.40525043,SARIMA
Ohio,2024-01-19,354038263.2285934,SARIMA
Ohio,2024-01-20,353801792.89041835,SARIMA
Ohio,2024-01-21,353566153.02209115,SARIMA
Ohio,2024-01-22,353342195.7596667,SARIMA
Ohio,2024-01-23,353092999.4626727,SARIMA
Ohio,2024-01-24,352849866.44590616,SARIMA
Ohio,2024-01-25,352610003.56361854,SARIMA
Ohio,2024-01-26,352372218.60184926,SARIMA
Ohio,2024-01-27,352135747.0818466,SARIMA
Ohio,2024-01-28,351900105.78093034,SARIMA
Oklahoma,2023-12-04,150681504.0,XGBoost
Oklahoma,2023-12-05,150116368.0,XGBoost
Oklahoma,2023-12-06,148132400.0,XGBoost
Oklahoma,2023-12-07,146631056.0,XGBoost
Oklahoma,2023-12-08,144728736.0,XGBoost
Oklahoma,2023-12-09,143101376.0,XGBoost
Oklahoma,2023-12-10,140027872.0,XGBoost
Oklahoma,2023-12-11,138545312.0,XGBoost
Oklahoma,2023-12-12,137308800.0,XGBoost
Oklahoma,2023-12-13,137015408.0,XGBoost
Oklahoma,2023-12-14,136566352.0,XGBoost
Oklahoma,2023-12-15,136047504.0,XGBoost
Oklahoma,2023-12-16,135547824.0,XGBoost
Oklahoma,2023-12-17,135653888.0,XGBoost
Oklahoma,2023-12-18,136048000.0,XGBoost
Oklahoma,2023-12-19,136765520.0,XGBoost
Oklahoma,2023-12-20,137286224.0,XGBoost
Oklahoma,2023-12-21,137127120.0,XGBoost
Oklahoma,2023-12-22,137231008.0,XGBoost
Oklahoma,2023-12-23,137122144.0,XGBoost
Oklahoma,2023-12-24,137182912.0,XGBoost
Oklahoma,2023-12-25,135661888.0,XGBoost
Oklahoma,2023-12-26,134470208.0,XGBoost
Oklahoma,2023-12-27,133675472.0,XGBoost
Oklahoma,2023-12-28,132170112.0,XGBoost
Oklahoma,2023-12-29,131318488.0,XGBoost
Oklahoma,2023-12-30,129972864.0,XGBoost
Oklahoma,2023-12-31,129905624.0,XGBoost
Oklahoma,2024-01-01,128676152.0,XGBoost
Oklahoma,2024-01-02,129356776.0,XGBoost
Oklahoma,2024-01-03,129524440.0,XGBoost
Oklahoma,2024-01-04,129567520.0,XGBoost
Oklahoma,2024-01-05,129586048.0,XGBoost
Oklahoma,2024-01-06,129653360.0,XGBoost
Oklahoma,2024-01-07,129695304.0,XGBoost
Oklahoma,2024-01-08,129703584.0,XGBoost
Oklahoma,2024-01-09,129081568.0,XGBoost
Oklahoma,2024-01-10,129220224.0,XGBoost
Oklahoma,2024-01-11,129248152.0,XGBoost
Oklahoma,2024-01-12,129308296.0,XGBoost
Oklahoma,2024-01-13,129397208.0,XGBoost
Oklahoma,2024-01-14,129398440.0,XGBoost
Oklahoma,2024-01-15,129200024.0,XGBoost
Oklahoma,2024-01-16,129184192.0,XGBoost
Oklahoma,2024-01-17,129250096.0,XGBoost
Oklahoma,2024-01-18,129214984.0,XGBoost
Oklahoma,2024-01-19,129130696.0,XGBoost
Oklahoma,2024-01-20,129125864.0,XGBoost
Oklahoma,2024-01-21,129143896.0,XGBoost
Oklahoma,2024-01-22,129251616.0,XGBoost
Oklahoma,2024-01-23,129296128.0,XGBoost
Oklahoma,2024-01-24,129392424.0,XGBoost
Oklahoma,2024-01-25,128949720.0,XGBoost
Oklahoma,2024-01-26,129022904.0,XGBoost
Oklahoma,2024-01-27,129061656.0,XGBoost
Oklahoma,2024-01-28,129065920.0,XGBoost
Oregon,2023-12-04,114641727.78836672,SARIMA
Oregon,2023-12-05,114536266.21658824,SARIMA
Oregon,2023-12-06,114434887.71429275,SARIMA
